SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
2531,4,3,Urban,1956,379121.0099724821
1858,2,3,Rural,2014,274990.85085387004
2627,2,1,Rural,2011,287904.86812089215
2452,2,1,Rural,2004,364511.78174511774
1573,2,2,Urban,1977,170569.47862824777
2836,5,2,Suburb,1987,368727.416847858
1012,5,1,Rural,1984,154943.40683498344
2841,3,1,Urban,1967,351290.3934051764
2412,3,2,Rural,1996,318961.46346181125
2991,5,3,Rural,1983,356890.1135923878
1110,5,2,Urban,1969,142462.08483197738
2103,2,1,Urban,1959,224255.61457951396
2645,5,1,Rural,2001,260852.9742576262
1852,5,1,Rural,1954,238750.70705834692
2560,4,3,Urban,1973,290462.549396111
1118,3,1,Rural,1960,191353.59697434868
1347,5,2,Suburb,1988,301872.90533577936
2889,5,1,Urban,1973,324543.3001679952
2826,4,3,Rural,2007,324527.1112226559
1263,4,2,Urban,2008,219901.16407071173
1056,3,1,Rural,1973,104232.65596770424
1726,2,3,Rural,1999,285139.494616873
1287,3,3,Suburb,1952,110600.66906588532
2006,4,2,Urban,2020,175521.6470219778
2492,5,3,Suburb,1989,283124.8380658457
2916,2,1,Suburb,2010,324059.2367382365
1882,4,1,Rural,2002,273555.90005223424
2084,5,3,Urban,1988,212815.26737934287
1853,3,2,Urban,1954,260302.4472429998
2438,3,1,Suburb,1980,208749.06334160693
2493,2,1,Rural,1993,218471.29969292984
1841,4,3,Suburb,1989,173679.93877566783
1999,3,1,Urban,1956,207920.2125942786
1357,5,1,Suburb,2019,196019.742670823
2541,4,2,Urban,1991,285583.0938699914
1205,4,3,Urban,1997,66165.76685829186
2481,4,1,Suburb,1989,281397.3523948331
1527,4,1,Suburb,1950,169473.15240996715
2529,5,1,Suburb,1951,302337.2055301597
1058,4,3,Rural,1990,131171.13222264344
1678,3,1,Rural,1965,149157.96639910835
2321,2,2,Suburb,1976,249930.1176296619
2624,2,2,Rural,1989,273187.08010226244
2267,2,2,Suburb,1982,166253.6408784734
1560,3,2,Urban,1987,186058.0091263228
1741,2,1,Suburb,1983,225382.82470996416
1532,3,1,Suburb,1960,192584.0967645562
2289,5,2,Suburb,1988,200861.06481938067
2389,5,2,Rural,2016,321590.7391300258
2717,4,1,Rural,2001,320345.47142716387
1020,3,1,Suburb,2017,118983.83033893688
2106,3,3,Suburb,2001,220653.2370148641
1031,3,2,Suburb,2015,141108.3051487914
2274,5,2,Urban,2019,260051.8610212497
2100,5,2,Suburb,1978,202374.1179341995
1729,3,3,Suburb,1978,150020.66701539728
2458,2,3,Suburb,2014,316047.7938051829
1861,4,2,Suburb,1963,180293.57517566305
2354,4,1,Rural,1999,227571.6512800988
1455,2,3,Rural,1989,160126.24800032686
1900,4,1,Suburb,1954,292380.3115450077
2913,3,2,Rural,1984,326740.733393836
1618,3,3,Urban,2006,265441.20567525143
2722,3,3,Urban,1992,229756.73855035048
1467,4,1,Suburb,1976,115795.36169598394
1150,5,1,Suburb,1986,166776.86208548758
2574,4,1,Rural,1979,231583.8848885109
1116,5,2,Rural,1992,128364.8593145304
2545,4,1,Suburb,1950,179968.06018974673
1782,2,3,Suburb,1956,157503.49457170366
2080,5,3,Rural,1975,285638.1672952836
1734,3,2,Rural,1970,241797.15558469336
1245,4,1,Suburb,2021,119857.3905842438
2036,4,3,Urban,1971,290266.3245358616
2317,5,1,Suburb,1982,142514.7118430906
2550,4,2,Suburb,1981,347830.3693487438
2632,2,2,Urban,1952,219649.34304641443
1087,3,1,Rural,1953,168140.70377407095
1869,4,3,Urban,1991,179287.38944930863
1732,5,1,Urban,1991,188693.76343799508
2092,5,3,Urban,1954,303712.2748680233
2070,5,1,Rural,1959,240948.80768954512
2265,3,2,Rural,1975,265513.2731415547
2480,3,2,Rural,1954,298333.8280202229
1224,2,2,Rural,2019,79423.9663565791
2241,5,3,Rural,2018,306722.2057422934
2350,3,1,Suburb,2019,274771.7171449305
2873,3,1,Urban,1998,227520.69846088765
2351,4,1,Urban,1998,270878.8476199688
2729,2,1,Urban,1964,299136.08095898724
1779,3,3,Suburb,1979,275261.9052889614
2495,3,3,Urban,2019,302305.5187414457
2737,4,2,Urban,1997,307366.918560227
2037,2,1,Suburb,1977,203967.75634271937
2146,2,1,Suburb,1970,143498.72428604437
1698,3,3,Suburb,1995,234243.624414166
1534,5,1,Suburb,1952,207867.90568406583
1907,2,3,Urban,2008,185314.6344035916
1130,3,2,Suburb,1966,158644.92558094225
2811,3,3,Urban,2005,289475.1253714225
2633,4,3,Rural,2009,249039.1217683933
2499,4,1,Rural,1952,221382.4993686701
2280,2,1,Rural,1958,271531.4428266514
1729,3,1,Rural,1954,135579.85023886463
2261,2,2,Urban,1960,259430.83917042104
2667,2,2,Rural,2010,286316.3757945115
1961,2,1,Urban,2015,210527.12821502745
2622,3,3,Suburb,1965,237575.70646250443
1229,2,3,Suburb,2008,143452.09761391222
2366,4,3,Rural,1959,322743.66170289303
1363,2,1,Urban,1991,255440.7748725055
2165,5,3,Rural,1998,150088.53726748022
1542,3,3,Rural,1953,131404.5555416919
1366,3,1,Suburb,1975,216445.56181425945
2294,3,1,Suburb,1951,240484.286797045
2904,5,1,Urban,2003,339881.6388467732
1108,3,1,Suburb,1991,139521.99664011947
1021,4,1,Suburb,1953,191419.2407322045
2134,3,3,Suburb,1980,357594.92460881843
1532,2,1,Rural,1980,178255.3789844441
1837,5,2,Urban,1983,217922.9411942273
1740,2,1,Urban,1983,259400.29877505376
2820,3,1,Suburb,2006,341295.37884763343
1179,5,2,Suburb,2012,130972.39096917828
2319,5,2,Suburb,1992,237709.08268780625
2112,2,3,Suburb,1995,256971.09934783747
1931,3,1,Suburb,2021,175103.78918164255
1633,2,2,Urban,1976,188679.07445767891
2796,2,1,Suburb,2018,284453.769561827
2929,2,1,Suburb,1980,274392.3622406254
2836,5,1,Rural,1969,233167.6203440145
2591,2,3,Rural,1959,334325.41791079764
1634,2,1,Rural,2008,260940.80977045817
2544,5,3,Rural,1979,215713.32486355148
2401,4,1,Urban,1990,272061.44483730523
2996,2,1,Urban,1961,324553.147124988
2781,2,1,Rural,1994,356055.20946462883
1930,5,1,Rural,1970,214062.28721498288
2810,5,1,Urban,1995,344302.86864274583
2948,5,1,Suburb,2001,323516.9302448466
1576,2,2,Rural,1963,160976.48281048847
2868,4,1,Rural,1951,323168.0333413012
2691,4,1,Suburb,1992,273524.8937269825
2986,2,2,Rural,1953,282908.0461097909
2415,2,3,Rural,1958,310569.83084394416
1811,2,2,Rural,1971,202758.00355505844
2869,2,1,Rural,1975,132268.52533632814
2783,4,2,Urban,2019,333867.86028607714
1966,2,1,Urban,2007,245716.6314838477
1175,5,1,Urban,1950,152769.33930135827
2265,4,1,Suburb,1958,256382.24421327
1524,4,2,Urban,2003,170745.4653213651
2665,2,1,Rural,1962,327850.81562321616
1604,4,1,Suburb,1954,204973.1611484085
2500,3,1,Rural,1969,306038.31930251187
1092,5,1,Urban,1984,138278.0835892016
2613,3,3,Urban,1958,236050.722715496
1694,5,2,Suburb,1954,206138.2410815137
2203,3,2,Rural,1952,168335.5311296467
1505,2,1,Rural,1995,97605.71498126264
2504,3,2,Urban,1967,206789.44520633397
2678,2,3,Suburb,2019,325056.27667971817
1880,2,3,Suburb,2013,186296.1716777453
2264,3,3,Suburb,1964,269563.8528139678
1065,5,3,Urban,1956,200780.4447585829
2327,3,3,Suburb,1971,166485.72319614657
2491,5,1,Suburb,1978,224155.19332050715
1908,5,3,Suburb,1951,230483.49691994523
1018,2,3,Urban,1952,140292.96475709925
1207,3,3,Rural,1994,143424.40860071388
1489,3,3,Suburb,1993,225167.54229185847
1230,5,2,Rural,1988,103106.07462077966
2351,5,1,Suburb,1994,240884.5355626052
1749,3,2,Urban,1973,251866.05546331324
2135,2,3,Urban,1989,165121.09562635876
2239,4,3,Urban,1950,239315.01925367792
2050,2,1,Suburb,2018,247599.5422416016
1527,4,3,Rural,2007,195357.36985309309
1476,2,2,Suburb,1996,181169.17302628225
1661,3,3,Rural,1953,209431.1978367104
2887,4,2,Rural,1971,210396.26864862425
1713,2,3,Urban,1969,197507.84465100287
1344,3,1,Suburb,1959,188499.31108206997
1126,5,1,Rural,1962,128222.46055195556
2503,4,3,Suburb,2003,305296.25044465344
2471,5,1,Urban,2010,238909.1095374101
1856,5,3,Urban,1957,325621.35912356875
2390,3,3,Rural,1976,335788.9338256099
1773,4,1,Urban,1972,216637.7253610461
1608,2,2,Rural,1976,229731.3539389859
2226,3,3,Urban,2005,265551.75034174963
1974,5,1,Suburb,1956,216782.73356198976
2910,2,1,Suburb,1969,330047.16998784407
1678,5,3,Suburb,1981,219879.71019844312
2063,2,3,Rural,2006,224669.56899317267
2661,2,2,Urban,1994,290950.27900851856
1928,4,3,Urban,1998,205244.1572013623
2145,4,1,Rural,2020,208566.31310927888
1072,4,3,Rural,1961,106746.5947722719
2914,4,3,Suburb,2007,265104.1676943904
2713,4,2,Rural,1954,270724.0909512191
1330,3,1,Rural,2002,147335.39648791155
2672,4,3,Suburb,1952,342146.0192358589
2671,3,3,Rural,1975,260882.57540326624
1953,2,2,Rural,1990,182184.80736292887
2875,5,3,Suburb,2019,195515.2781163325
2439,4,2,Suburb,1970,327210.75583697885
1038,2,3,Rural,1992,119915.60291197704
1746,3,3,Urban,1991,243340.49529950344
1088,3,3,Urban,1956,113413.14617508372
1941,2,1,Suburb,1952,165639.51675808453
2986,5,2,Urban,1974,371676.1106507903
1216,4,2,Suburb,1968,150586.41972130974
1273,2,3,Rural,1990,210033.63044454803
2667,4,2,Rural,2021,306876.07104726706
1797,5,2,Suburb,2009,232008.9186479409
2986,2,2,Urban,1979,350379.8723189816
2387,4,2,Suburb,1967,340616.8594761466
2907,4,3,Urban,1956,352614.073125048
2467,2,2,Rural,1969,239677.2126110425
2929,2,3,Suburb,1971,249861.10197461216
2642,3,1,Suburb,1962,373989.68621126696
2897,4,1,Rural,1978,346769.01361327234
2743,3,3,Urban,1991,287974.46869785985
1419,5,2,Urban,2016,247972.39714438308
1966,3,1,Urban,1986,106374.87197677697
1622,2,1,Rural,1963,145250.29585827925
2751,5,1,Urban,2004,358074.8223657481
1909,3,1,Urban,1996,182986.8430765983
1378,3,3,Rural,1995,147656.10888862325
1345,3,3,Rural,1975,39361.35853155851
1712,5,3,Suburb,2004,176350.4252540376
1553,4,1,Rural,1965,245657.827196388
1046,2,2,Rural,1964,143868.98445401972
1096,2,2,Urban,2007,73698.5869561019
2990,4,2,Urban,2009,289261.08170502784
1741,4,2,Rural,1958,168718.69784484623
1998,3,2,Urban,1967,143804.79666760136
2928,4,1,Suburb,1954,323594.5284531466
2734,4,3,Suburb,2004,295447.75585903093
2102,3,3,Rural,1977,257685.477113451
2235,2,1,Urban,1997,246504.28939720057
1480,3,1,Rural,2014,111727.34776318836
2208,2,3,Suburb,1956,241841.23806384276
1604,4,1,Suburb,2008,141495.15730358925
2109,4,1,Urban,1964,179193.84296339637
2148,2,2,Urban,1955,148509.04971382505
1811,2,2,Rural,1992,150597.70287515596
2577,4,2,Urban,1967,251222.96957177468
1458,4,3,Rural,1964,230523.3872992759
1277,4,2,Urban,2008,157246.84485678378
2372,5,3,Urban,1968,243557.00700368188
2117,3,3,Urban,1965,230738.1939284843
1828,5,2,Suburb,1962,311639.1473799411
2264,2,2,Urban,1994,291833.6604572939
2913,3,3,Suburb,1963,320179.2820010794
1207,2,2,Suburb,1999,151800.14809861814
1091,2,2,Suburb,1950,137955.16647547603
2642,5,1,Suburb,1963,374005.5603761019
1605,4,2,Suburb,1989,215018.80855931735
1509,2,3,Suburb,2004,235609.85311286297
1398,2,3,Rural,2012,133550.67170962924
1415,4,2,Suburb,1993,188995.8169426325
2183,5,3,Urban,1994,207727.14543455173
2883,2,3,Urban,2021,274065.47675880126
1690,4,3,Suburb,1955,161009.59231146149
1433,4,1,Suburb,1965,178449.95215322424
2192,4,2,Suburb,2011,201403.38946548387
2182,5,1,Rural,1995,265316.83981742384
2072,5,3,Rural,1985,171757.73276953166
1635,3,2,Suburb,1968,180278.66622247445
1647,2,3,Urban,1967,126756.3572316613
2926,5,1,Suburb,1952,362830.8787105056
1454,2,2,Urban,1951,175031.25125300532
2882,2,3,Urban,1965,204298.9923909765
2819,5,2,Suburb,1993,246481.32798155677
2628,2,1,Urban,1984,366119.47548486
2379,2,2,Rural,1971,282629.7489490848
1756,4,2,Suburb,1997,144595.523471587
1664,3,3,Rural,2019,195867.40196317452
2104,5,3,Suburb,1956,249765.78919491416
2133,3,3,Urban,2002,214669.3634753152
2891,3,2,Urban,1973,377957.8614395636
1698,3,1,Urban,1994,210323.1657568032
1083,4,1,Suburb,1984,173293.52747893735
1454,2,2,Urban,1992,155220.98453092264
2033,5,3,Rural,1973,220195.97318530013
1653,2,2,Suburb,1979,227966.87882712547
2664,4,1,Rural,1967,266758.65199309564
1085,4,1,Urban,1968,91132.21840282
1449,2,1,Rural,1994,181807.237579238
2414,3,2,Urban,1957,288779.5140031095
1819,2,1,Suburb,1994,116719.3242791322
1866,3,3,Urban,1951,142258.68870085536
2279,4,2,Suburb,1993,305358.5689118532
2465,4,3,Rural,1980,242613.4439493828
1421,3,3,Rural,1999,232522.2267945982
2829,2,2,Urban,1977,308029.6565076116
1277,5,1,Rural,2002,156262.77271432077
1407,5,3,Rural,1997,209896.07992745383
1546,4,1,Rural,2011,129506.376072728
2903,5,2,Rural,2003,262574.6540486176
1032,3,1,Rural,1973,183160.29108381964
2402,5,1,Rural,1994,274850.9385368999
1850,5,2,Urban,1978,198246.01358335884
1652,3,1,Suburb,2010,105875.87810278343
2044,3,1,Rural,2004,155885.65060846915
2518,3,1,Rural,1994,243554.0638128296
1347,3,2,Suburb,1951,133038.42795228332
1958,5,1,Urban,2016,307868.329714245
1651,2,2,Suburb,1972,85907.72539265976
2906,4,1,Urban,1957,303339.8005511156
1064,3,1,Urban,1954,139139.95252343547
1624,5,2,Urban,1951,214156.6040325077
2170,2,3,Urban,1953,314746.78473242663
2464,4,3,Urban,1996,265114.50065588386
1577,5,2,Urban,2020,237693.9393942235
1921,4,3,Urban,1974,168694.91558516538
2578,3,1,Rural,1957,262576.05293999845
1460,4,3,Urban,1964,151406.6914429649
2909,4,3,Suburb,1957,352304.2207264112
2868,5,3,Urban,2016,339124.7915361621
1387,5,1,Suburb,2003,132466.7366228587
2939,5,1,Suburb,2018,409325.504244692
2827,5,2,Suburb,1964,237717.53135689092
1710,5,3,Urban,1958,170384.4427450824
2344,3,3,Suburb,1994,240604.6414976053
1972,3,2,Urban,1969,186331.5009959666
2295,4,2,Rural,2002,260714.54150040145
1928,2,3,Suburb,1999,218383.61245947695
2680,4,2,Urban,2011,325068.3920661244
2327,2,1,Rural,2018,300175.68362398125
2211,4,1,Rural,2012,262074.21969973872
2270,2,3,Suburb,1987,131909.58798154214
2323,4,3,Suburb,2009,261706.03446340412
2883,2,1,Suburb,1975,320460.04767554696
2640,4,3,Urban,2010,299682.96316611255
1562,2,2,Suburb,1970,189795.08423979252
1377,4,2,Rural,1998,100757.17523292502
2710,5,3,Urban,2016,278688.3544222698
1943,3,3,Suburb,2000,280344.17055320507
2632,2,2,Urban,1964,293719.50454593875
2973,5,3,Urban,1997,402801.08183279546
1509,4,1,Suburb,1988,106788.43979427707
1106,4,1,Urban,1962,93736.68225532722
2841,4,2,Rural,2008,327565.61849951075
2485,3,2,Urban,2005,269508.40606531536
2040,5,2,Suburb,1998,147449.66799243988
2873,2,1,Suburb,1990,266071.71117071784
1603,3,1,Suburb,2018,215621.2401011969
1935,3,3,Suburb,1972,184571.597380449
1413,2,1,Suburb,1968,237628.72852212613
1081,3,2,Suburb,1965,100669.6135464251
2028,4,3,Urban,2016,243907.456936963
2834,5,3,Suburb,2013,319789.84660978575
1864,3,2,Rural,2019,262659.69264605705
2880,2,1,Rural,1958,323542.3032492957
2960,5,1,Urban,1984,305590.7204791887
1276,4,2,Urban,1965,185087.0235447851
2782,4,1,Suburb,1979,258724.51998343025
2391,5,1,Rural,1974,262173.7303042715
1633,5,1,Urban,1958,176572.40263513796
1895,4,1,Rural,1979,239339.05258852712
2662,4,3,Rural,1998,299295.6047081148
1041,5,1,Urban,1982,76440.03025560972
1492,3,1,Rural,1992,47952.41730263661
1208,2,1,Rural,1979,148208.92248978044
1829,3,3,Suburb,1998,259353.64520812308
2100,3,2,Urban,2018,243365.2835700329
2906,2,2,Rural,1979,358318.0706187124
1544,4,1,Rural,2006,102573.40926296671
2128,5,1,Rural,1961,231003.41372822816
2523,5,3,Suburb,1968,218386.90062521803
1920,3,1,Urban,1984,180918.1459109595
1018,5,1,Suburb,2001,47902.2391529821
2486,2,1,Urban,2006,319395.5404681401
2663,2,2,Rural,1953,339772.9527372086
1665,5,3,Rural,1962,157855.56617292238
2583,3,3,Suburb,1954,303031.16982296045
1455,4,1,Urban,1963,147027.41829434078
2876,2,2,Rural,1994,386525.5373783384
2416,5,3,Rural,1967,310962.8740137641
1493,5,2,Urban,2019,187202.89791018065
2060,3,1,Suburb,1991,259954.69415337333
1371,4,2,Urban,1993,165596.84116079498
1597,5,1,Urban,1968,131208.16553508857
1608,5,1,Suburb,1952,163722.4421696788
2242,4,3,Rural,1980,334388.4808875675
1006,4,1,Suburb,2018,94560.8007289882
1326,2,1,Urban,1984,86933.04784135809
1239,3,3,Rural,2018,135254.33079129475
2126,3,2,Urban,2007,204134.40032751576
2738,5,3,Rural,1984,305247.7507482173
2024,2,2,Urban,1968,204408.23460030585
1547,4,1,Urban,1978,178737.62785581112
1072,2,1,Rural,1971,63853.77260302176
1421,2,2,Urban,2018,128880.63932457368
1509,4,2,Suburb,2020,162640.02561792533
1990,4,1,Rural,1953,274544.73289537337
2877,4,2,Rural,1971,355438.5176245093
1994,2,2,Urban,1958,131454.0273620651
1570,3,3,Suburb,1955,186687.4235704212
2605,4,3,Suburb,1968,303950.7808823286
2376,3,3,Rural,1997,252083.32123643096
2168,5,1,Rural,1987,193536.5523809245
2819,3,1,Urban,2001,207258.8759663719
1088,3,2,Rural,1965,133198.18762543637
1720,3,2,Urban,1977,236051.34091452384
1883,2,2,Suburb,1982,240120.5399400123
2737,3,1,Rural,1986,243356.15474645668
2482,5,1,Rural,2000,294839.7301474861
2892,5,2,Rural,1978,359203.720975496
2442,5,2,Suburb,1994,279336.7813251784
2357,5,1,Rural,1991,317845.9856983549
1605,4,2,Urban,1985,165310.7898498309
2972,4,2,Rural,1957,311691.6592969984
1685,4,2,Suburb,1952,222648.6798608103
1239,5,2,Suburb,2017,142786.78031066127
2542,2,2,Suburb,1994,257417.5117259489
1110,4,2,Suburb,1993,135493.29698372365
2488,3,3,Suburb,1968,295373.9812634774
2067,5,1,Rural,1951,305564.6371376689
1154,5,2,Urban,1994,20075.48609393928
2945,3,2,Urban,1962,302714.7437137524
2445,4,2,Urban,1994,240111.013750408
2842,5,1,Rural,2000,303057.76254987565
1904,5,1,Suburb,1965,308996.8132719213
2880,4,3,Urban,1983,288980.83691823314
2813,3,3,Suburb,1952,370265.9830516759
1937,3,2,Rural,1975,192693.5865358321
1448,4,1,Rural,1973,134973.5744002839
1878,5,2,Rural,1956,259156.42225091884
1005,5,3,Suburb,2005,107247.57386336134
2199,4,2,Suburb,2015,256429.49747806237
2893,2,3,Suburb,2012,242448.5542829424
2249,2,3,Rural,2003,206108.03717526604
2341,2,2,Suburb,1957,280157.2393748916
2959,5,2,Suburb,2021,319935.24990307656
1507,5,2,Suburb,1985,190147.33331736643
2619,3,1,Urban,2020,310576.74457616074
1786,3,1,Suburb,1995,127923.21670380846
2000,2,1,Suburb,1979,322650.60176157625
1229,2,1,Suburb,1963,136599.4553042977
2979,2,2,Rural,1963,302155.6472603412
2430,3,2,Suburb,1994,354766.21116684773
1584,2,3,Urban,2003,276813.34405570984
2895,2,2,Rural,1975,317878.2964688324
2235,2,1,Urban,1977,252790.1064266525
2354,2,2,Rural,1996,242477.7418478937
1592,3,1,Rural,1980,207401.596484544
1415,4,3,Urban,1994,196157.98100582327
2638,3,3,Urban,1998,276683.54082206014
2377,3,1,Rural,1973,247604.00422851817
1588,3,1,Urban,1954,183340.7108625963
1633,4,2,Urban,1998,199876.71994687687
2421,5,3,Rural,1987,282503.6572193557
2355,3,2,Rural,1953,158219.85476300964
1572,3,1,Rural,1977,175975.46746018642
2065,4,3,Rural,1975,296726.6742960366
1071,2,3,Rural,1964,98590.4184147258
2129,3,3,Suburb,2012,224632.1315296073
2782,5,3,Urban,1956,215737.3201669608
2264,3,2,Rural,1994,290196.95928735624
2871,3,1,Rural,2008,304782.8238906164
2590,3,2,Suburb,1963,256297.61486516453
1092,3,3,Suburb,1989,125594.53055320852
2135,3,1,Suburb,1955,236721.57971005855
2203,4,1,Suburb,2009,178071.97449762208
2458,3,1,Suburb,1985,261878.21764005956
2111,2,3,Urban,1962,232669.2731921084
1654,2,2,Urban,1994,225666.3812245091
1663,2,3,Suburb,1991,166994.39769094464
2602,2,3,Urban,1999,278161.9393873042
2937,2,2,Rural,1972,332994.2095906984
1910,5,2,Urban,1958,122981.04997223178
2682,2,3,Suburb,1961,374900.2020853631
1374,3,3,Urban,1952,188004.23834569912
2055,2,3,Rural,1983,180073.64650476107
2926,3,3,Rural,1993,377692.3946051354
2471,5,1,Suburb,1954,327636.3481359815
2256,3,1,Urban,1997,329773.20522212767
2109,5,3,Suburb,2004,202554.7181969749
2222,3,1,Suburb,1979,150277.09789082198
2019,4,1,Suburb,1981,195434.56074877185
1314,5,3,Urban,1989,169945.85557994267
1568,5,3,Suburb,1988,191823.755669022
1804,3,2,Suburb,1995,335237.0368000336
1221,4,1,Rural,1972,38829.323467188966
2281,4,3,Suburb,1972,287241.753873513
1898,5,2,Suburb,1969,351061.90476948913
1264,4,1,Rural,1960,64711.553498377645
2859,5,3,Rural,2010,354839.04905601847
2109,3,1,Rural,2013,271043.92939282215
1065,2,3,Suburb,2009,50171.21957859467
1964,4,2,Urban,1998,280086.81422256393
1202,2,3,Urban,1992,92506.98302921712
1074,5,3,Urban,1993,160486.90097908332
1521,4,3,Urban,1970,179442.86971618157
2578,2,1,Rural,1953,178240.47022664614
1546,3,1,Rural,2018,209891.6506475549
2771,2,2,Suburb,1961,277532.3645688822
2315,3,3,Rural,1994,314351.15658429416
2179,3,3,Rural,2010,259737.10136464983
2758,5,1,Suburb,2011,317608.1237909829
1204,2,1,Urban,2004,145353.09884380831
2585,3,3,Rural,1966,348220.5396644741
2073,2,3,Urban,1992,252865.3426585696
1785,4,1,Urban,1971,257913.362498628
2333,5,1,Urban,1991,368283.3595284611
2656,3,2,Urban,1997,324571.578286231
1792,4,2,Urban,1988,213862.35404250651
2998,3,1,Suburb,1967,319378.51193533896
2013,2,2,Rural,1990,266794.09846695885
2333,4,2,Suburb,2002,252802.54565428325
1839,2,3,Urban,1978,177537.51762194728
2241,4,3,Suburb,1951,144176.822935171
2997,2,3,Suburb,2005,356813.42110388714
2848,2,3,Rural,2016,337286.6370123493
2322,2,1,Urban,1950,203689.94299587296
2822,2,2,Rural,1953,272834.9916616303
1156,5,2,Urban,1952,113007.18528857062
2163,2,1,Rural,1998,175514.0666975364
2973,5,3,Urban,1964,388942.708849529
2729,5,2,Rural,1956,266820.9312477429
2783,5,1,Urban,2015,297825.4105003039
2673,5,2,Suburb,1976,328378.6548259304
2140,3,2,Urban,1954,216334.90464458035
2400,2,2,Rural,2013,276250.27738937805
2212,2,3,Urban,2001,106681.27685498713
2852,4,1,Suburb,2005,343173.8425967598
1641,5,3,Suburb,2007,81429.09653394527
2869,3,1,Rural,2007,309359.8957541823
1336,5,2,Rural,1992,212999.66279341068
1763,5,3,Urban,1969,229225.75163953175
2612,2,2,Urban,1961,331421.2793583717
2572,4,2,Urban,1978,205144.34689367565
1007,4,3,Suburb,2016,115106.30063766918
1808,5,3,Suburb,2013,173892.93892786515
1529,4,3,Rural,2006,162743.85880484906
2441,3,2,Rural,1963,214327.09808624
2782,5,1,Suburb,2010,274099.4858915641
1508,4,1,Suburb,1950,171325.88670470993
2170,3,3,Urban,1972,260543.0231813502
2458,2,3,Suburb,1957,304704.2677905452
2876,5,1,Suburb,1980,269188.690758694
1292,3,2,Urban,1982,186722.58175241912
2698,4,3,Suburb,1959,319568.7482792544
2391,3,3,Suburb,1969,239848.34587642865
1659,3,2,Rural,1999,177904.75597050984
1124,3,3,Urban,1990,194997.75032849077
2357,3,3,Rural,2011,253069.30664639932
2046,3,1,Suburb,1972,279372.23143259995
2332,4,2,Rural,1951,238263.3822584931
2666,2,2,Rural,2000,230662.39154463905
1638,4,1,Urban,1954,229633.1118060899
1374,5,3,Rural,1981,158920.6877911151
1859,5,1,Urban,2000,136332.43444829306
1553,5,1,Suburb,1997,223049.0041754864
1977,3,3,Rural,2007,208233.5366194581
1042,4,2,Rural,1999,201918.86245696864
2540,2,1,Urban,2007,194880.8485672841
1238,5,3,Suburb,1993,189571.39362628083
2066,4,1,Rural,1982,271409.23431319
2030,5,3,Suburb,1996,163185.20618975966
1418,4,1,Suburb,1966,178099.91685129204
1286,5,3,Rural,1986,157496.05013075573
2908,3,3,Urban,1999,235336.6394954325
2366,2,2,Rural,1969,254254.77956244428
1507,4,3,Rural,1982,319431.9232138436
1338,2,1,Rural,1978,182694.7376499557
1064,2,2,Rural,2020,133365.54475763647
1504,5,1,Rural,2008,174437.31960412255
1321,5,1,Suburb,1993,164703.35336403415
1030,2,2,Rural,1967,92885.56522465422
1674,3,1,Urban,2006,177993.8149917199
2107,3,1,Rural,2013,199989.1178686956
2105,5,1,Urban,1982,145536.36218685276
2174,3,2,Suburb,2014,238954.52380921127
2917,2,1,Rural,1973,316092.6833825972
2944,3,2,Suburb,1974,339354.5695731076
2203,5,1,Suburb,1984,263493.245593864
1944,2,1,Suburb,1959,281180.6103436068
2135,5,2,Urban,1977,228644.2830872468
1901,3,1,Urban,2004,187752.1178054493
2327,4,2,Suburb,1972,267464.8867492508
1812,2,3,Rural,1962,182294.52760951445
2039,2,1,Urban,2007,240453.4918013373
1944,4,2,Suburb,1980,231267.3706365079
2075,2,1,Rural,1977,167469.35483546692
2989,4,1,Rural,1985,292690.4058307865
2740,3,3,Suburb,1974,275023.7042344288
2571,3,3,Rural,1965,208471.87272931827
1729,4,3,Urban,1983,260707.0213102608
2030,2,3,Suburb,1964,238146.63136303663
1563,2,2,Suburb,1990,98956.77296676274
2404,4,3,Urban,1950,326862.3554856597
2310,4,1,Urban,1978,361827.74195074034
1992,3,2,Urban,1984,206960.2997714617
2251,3,2,Suburb,1955,295203.8700208687
1263,2,1,Rural,1964,90766.19610940407
1248,4,2,Rural,2010,154205.57608631818
2344,3,1,Urban,2010,236514.93683053213
1955,3,1,Suburb,1977,175135.11097321115
1400,2,2,Rural,1962,274079.0241747303
2770,4,2,Urban,1981,352650.542404822
2579,2,2,Urban,1997,245276.73391788083
1858,2,3,Suburb,1955,216134.9663592915
2337,2,2,Urban,2010,279602.1912058776
1465,5,1,Urban,1997,108277.6561709119
2562,4,1,Rural,1992,235857.62383676856
2464,2,2,Rural,1967,347484.6459153271
1166,2,2,Suburb,1972,161587.15372788318
1691,5,2,Suburb,1979,111406.6906713206
2082,5,2,Suburb,1969,232649.07493686443
1204,4,1,Urban,2011,151869.81554701357
1191,5,2,Suburb,1953,182414.94498336877
1910,3,3,Suburb,1995,180659.15927196265
1673,5,1,Suburb,1977,213008.30909066385
2238,4,3,Rural,1951,212981.2433142164
2697,4,3,Rural,1968,324855.2207820219
1048,2,1,Rural,1959,126964.0681240577
2160,3,1,Suburb,2016,242315.7064060357
2912,3,3,Rural,1999,233097.2941199178
1655,5,2,Rural,1995,238924.6858279344
1382,5,3,Suburb,1995,160418.53130595153
2468,3,2,Urban,1987,222722.2746414856
